rows 236
columns 4

 weightage table 

	0.0	0.0	0.0
	0.0	0.0	0.0
	1.0	1.0	1.0
	1.0	1.0	1.0
	1.0	0.0	1.0
	1.0	1.0	1.0
	1.0	1.0	1.0
	1.0	1.0	1.0
	0.0	0.0	0.0
	1.0	1.0	1.0
	0.0	0.0	0.0
	2.0	1.0	3.0
	1.0	1.0	1.0
	1.0	1.0	1.0
	0.0	0.0	0.0
	1.0	1.0	1.0
	0.0	0.0	0.0
	0.0	1.0	0.0
	0.0	0.0	0.0
	0.0	0.0	0.0
	1.0	1.0	1.0
	2.0	2.0	2.0
	1.0	1.0	2.0
	1.0	1.0	1.0
	1.0	1.0	1.0
	1.0	1.0	1.0
	1.0	1.0	1.0
	0.0	0.0	0.0
	0.0	0.0	0.0
	1.0	0.0	0.0
	0.0	0.0	0.0
	1.0	0.0	1.0
	0.0	1.0	1.0
	0.0	0.0	0.0
	1.0	1.0	1.0
	1.0	1.0	1.0
	0.0	0.0	1.0
	1.0	1.0	1.0
	0.0	0.0	1.0
	0.0	0.0	0.0
	0.0	0.0	0.0
	1.0	1.0	1.0
	1.0	1.0	0.0
	1.0	1.0	1.0
	1.0	0.0	1.0
	0.0	0.0	0.0
	0.0	0.0	1.0
	1.0	1.0	1.0
	0.0	0.0	0.0
	1.0	1.0	1.0
	1.0	1.0	1.0
	1.0	0.0	0.0
	1.0	0.0	1.0
	0.0	0.0	0.0
	0.0	0.0	1.0
	0.0	0.0	1.0
	0.0	0.0	0.0
	1.0	1.0	1.0
	0.0	0.0	0.0
	0.0	0.0	0.0
	1.0	1.0	1.0
	1.0	1.0	1.0
	1.0	1.0	1.0
	1.0	1.0	1.0

 Matrix 

	3.667062555005403	2.667062555005403	2.667062555005403
	3.3338281937567538	3.3338281937567538	3.3338281937567538
	4.167285242195942	4.167285242195942	4.167285242195942
	3.9591065527449274	2.9591065527449274	2.9591065527449274
	3.698883190931159	3.698883190931159	3.698883190931159
	4.623603988663948	4.623603988663948	4.623603988663948
	4.529504985829935	4.529504985829935	3.529504985829935
	4.411881232287419	4.411881232287419	4.411881232287419
	4.264851540359274	4.264851540359274	4.264851540359274
	3.081064425449093	3.081064425449093	4.081064425449092
	2.851330531811366	2.851330531811366	3.851330531811366
	3.5641631647642074	3.5641631647642074	3.5641631647642074
	4.455203955955259	4.455203955955259	4.455203955955259
	4.319004944944074	4.319004944944074	4.319004944944074
	4.148756181180092	4.148756181180092	4.148756181180092
	3.935945226475114	3.935945226475114	3.935945226475114
	3.669931533093892	3.669931533093892	2.669931533093892
	3.337414416367365	3.337414416367365	3.337414416367365
	3.171768020459206	4.171768020459206	3.171768020459206
	3.964710025574007	3.964710025574007	3.964710025574007
	4.955887531967509	3.9558875319675084	4.955887531967509
	3.9448594149593847	4.944859414959385	3.9448594149593847
	4.931074268699231	3.931074268699231	3.931074268699231
	3.6638428358740387	3.6638428358740387	3.6638428358740387
	3.329803544842548	3.329803544842548	3.329803544842548
	2.912254431053185	1.912254431053185	2.912254431053185
	2.3903180388164813	2.3903180388164813	2.3903180388164813
	2.9878975485206016	2.9878975485206016	2.9878975485206016
	3.7348719356507516	3.7348719356507516	3.7348719356507516
	3.6685899195634395	4.6685899195634395	4.6685899195634395
	4.585737399454299	4.585737399454299	4.585737399454299
	3.4821717493178728	4.482171749317873	4.482171749317873
	4.3527146866473405	3.352714686647341	4.3527146866473405
	4.190893358309176	4.190893358309176	4.190893358309176
	5.23861669788647	5.23861669788647	5.23861669788647
	4.298270872358088	5.298270872358088	4.298270872358088
	5.372838590447609	5.372838590447609	5.372838590447609
	5.466048238059511	5.466048238059511	5.466048238059511
	5.582560297574388	4.582560297574388	4.582560297574388
	5.7282003719679855	5.7282003719679855	5.7282003719679855
	5.910250464959981	5.910250464959981	5.910250464959981
	7.387813081199976	4.387813081199976	7.387813081199976
	4.234766351499969	4.234766351499969	4.234766351499969
	4.043457939374962	3.043457939374962	4.043457939374962
	3.804322424218702	3.804322424218702	3.804322424218702
	3.505403030273377	2.505403030273377	3.505403030273377
	3.131753787841721	3.131753787841721	3.131753787841721
	3.914692234802151	3.914692234802151	3.914692234802151
	3.6433652935026886	3.6433652935026886	3.6433652935026886
	3.3042066168783606	3.3042066168783606	3.3042066168783606
	2.8802582710979507	2.8802582710979507	2.8802582710979507
	3.6003228388724384	3.6003228388724384	3.6003228388724384
	4.500403548590548	4.500403548590548	4.500403548590548
	3.3755044357381836	3.3755044357381836	4.375504435738184
	4.219380544672729	4.219380544672729	4.219380544672729
	4.024225680840912	4.024225680840912	4.024225680840912
	5.03028210105114	5.03028210105114	5.03028210105114
	4.037852626313924	4.037852626313924	5.037852626313924
	3.7973157828924053	3.7973157828924053	3.7973157828924053
	3.4966447286155065	3.4966447286155065	3.4966447286155065
	3.120805910769383	3.120805910769383	3.120805910769383
	3.9010073884617285	3.9010073884617285	3.9010073884617285
	4.876259235577161	4.876259235577161	4.876259235577161
	3.845324044471451	4.845324044471451	4.845324044471451
	4.806655055589314	4.806655055589314	4.806655055589314
	4.758318819486641	4.758318819486641	4.758318819486641
	4.697898524358301	4.697898524358301	4.697898524358301
	5.872373155447876	5.872373155447876	5.872373155447876
	5.090466444309845	5.090466444309845	6.090466444309845
	5.113083055387306	5.113083055387306	5.113083055387306
	5.141353819234132	4.141353819234132	4.141353819234132
	3.926692274042665	3.926692274042665	3.926692274042665
	3.9083653425533313	4.908365342553331	3.9083653425533313
	4.885456678191664	4.885456678191664	3.8854566781916646
	4.856820847739581	4.856820847739581	4.856820847739581
	4.821026059674475	4.821026059674475	4.821026059674475
	4.776282574593093	4.776282574593093	4.776282574593093
	4.720353218241366	4.720353218241366	4.720353218241366
	4.650441522801707	3.6504415228017066	4.650441522801707
	4.563051903502133	4.563051903502133	4.563051903502133
	4.453814879377667	4.453814879377667	4.453814879377667
	4.317268599222084	4.317268599222084	4.317268599222084
	4.146585749027605	4.146585749027605	4.146585749027605
	3.9332321862845063	3.9332321862845063	3.9332321862845063
	3.916540232855633	4.916540232855633	4.916540232855633
	3.8956752910695407	4.895675291069541	4.895675291069541
	4.869594113836926	4.869594113836926	4.869594113836926
	3.836992642296157	3.836992642296157	4.836992642296157
	4.796240802870196	4.796240802870196	4.796240802870196
	4.745301003587745	3.7453010035877443	4.745301003587745
	4.68162625448468	4.68162625448468	4.68162625448468
	4.602032818105849	4.602032818105849	4.602032818105849
	3.502541022632312	4.502541022632312	3.502541022632312
	4.37817627829039	4.37817627829039	4.37817627829039
	3.2227203478629876	3.2227203478629876	4.222720347862987
	3.0284004348287343	3.0284004348287343	4.028400434828734
	3.7855005435359175	3.7855005435359175	3.7855005435359175
	3.481875679419897	3.481875679419897	3.481875679419897
	2.1023445992748706	3.1023445992748706	3.1023445992748706
	2.627930749093588	1.6279307490935881	2.627930749093588
	2.034913436366985	2.034913436366985	2.034913436366985
	2.5436417954587314	2.5436417954587314	2.5436417954587314
	3.179552244323414	3.179552244323414	3.179552244323414
	3.9744403054042676	3.9744403054042676	3.9744403054042676
	2.7180503817553343	2.7180503817553343	3.7180503817553343
	3.3975629771941676	3.3975629771941676	3.3975629771941676
	2.9969537214927096	2.9969537214927096	2.9969537214927096
	2.4961921518658867	2.4961921518658867	2.4961921518658867
	1.8702401898323584	1.8702401898323584	1.8702401898323584
	2.337800237290448	2.337800237290448	2.337800237290448
	2.92225029661306	2.92225029661306	2.92225029661306
	2.4028128707663248	2.4028128707663248	2.4028128707663248
	3.0035160884579057	3.0035160884579057	3.0035160884579057
	3.754395110572382	3.754395110572382	3.754395110572382
	3.4429938882154776	3.4429938882154776	3.4429938882154776
	2.0537423602693465	3.0537423602693465	3.0537423602693465
	2.567177950336683	2.567177950336683	2.567177950336683
	2.2089724379208535	3.2089724379208535	2.2089724379208535
	2.7612155474010667	2.7612155474010667	2.7612155474010667
	3.4515194342513333	2.4515194342513333	2.4515194342513333
	3.0643992928141666	3.0643992928141666	3.0643992928141666
	2.580499116017708	2.580499116017708	2.580499116017708
	1.975623895022135	1.975623895022135	1.975623895022135
	2.4695298687776686	2.4695298687776686	2.4695298687776686
	1.8369123359720856	1.8369123359720856	1.8369123359720856
	2.296140419965107	2.296140419965107	2.296140419965107
	2.8701755249563834	2.8701755249563834	2.8701755249563834
	3.587719406195479	3.587719406195479	3.587719406195479
	3.234649257744348	3.234649257744348	3.234649257744348
	2.793311572180435	2.793311572180435	2.793311572180435
	3.4916394652255436	3.4916394652255436	3.4916394652255436
	4.364549331531929	3.364549331531929	4.364549331531929
	3.205686664414911	4.205686664414911	4.205686664414911
	4.007108330518639	4.007108330518639	4.007108330518639
	3.758885413148299	2.758885413148299	3.758885413148299
	2.4486067664353737	2.4486067664353737	3.4486067664353737
	3.0607584580442166	3.0607584580442166	3.0607584580442166
	2.5759480725552706	2.5759480725552706	2.5759480725552706
	3.219935090694088	3.219935090694088	3.219935090694088
	2.77491886336761	2.77491886336761	2.77491886336761
	3.4686485792095123	3.4686485792095123	3.4686485792095123
	2.08581072401189	3.08581072401189	3.08581072401189
	2.607263405014862	2.607263405014862	2.607263405014862
	3.2590792562685778	3.2590792562685778	3.2590792562685778
	4.073849070335722	3.073849070335722	4.073849070335722
	3.8423113379196527	3.8423113379196527	3.8423113379196527
	3.5528891723995657	3.5528891723995657	3.5528891723995657
	4.441111465499457	4.441111465499457	4.441111465499457
	4.30138933187432	4.30138933187432	4.30138933187432
	4.126736664842901	4.126736664842901	4.126736664842901
	5.158420831053626	5.158420831053626	5.158420831053626
	5.198026038817033	5.198026038817033	5.198026038817033
	5.24753254852129	5.24753254852129	5.24753254852129
	5.309415685651612	5.309415685651612	5.309415685651612
	5.386769607064515	5.386769607064515	5.386769607064515
	5.483462008830644	5.483462008830644	5.483462008830644
	4.604327511038305	4.604327511038305	5.604327511038305
	5.75540938879788	5.75540938879788	5.75540938879788
	5.94426173599735	5.94426173599735	5.94426173599735
	6.180327169996687	6.180327169996687	6.180327169996687
	6.475408962495859	5.475408962495859	6.475408962495859
	5.844261203119823	5.844261203119823	6.844261203119823
	5.055326503899778	6.055326503899778	5.055326503899778
	5.319158129874722	5.319158129874722	6.319158129874722
	6.648947662343403	6.648947662343403	6.648947662343403
	8.311184577929254	8.311184577929254	8.311184577929254
	6.138980722411566	9.138980722411567	9.138980722411567
	3.423725903014457	4.423725903014457	6.423725903014457
	2.029657378768071	3.029657378768071	3.029657378768071
	1.5370717234600884	2.5370717234600884	2.5370717234600884
	1.9213396543251102	1.9213396543251102	1.9213396543251102
	2.4016745679063876	2.4016745679063876	2.4016745679063876
	3.0020932098829842	3.0020932098829842	3.0020932098829842
	3.75261651235373	3.75261651235373	3.75261651235373
	4.690770640442162	4.690770640442162	4.690770640442162
	4.613463300552702	4.613463300552702	4.613463300552702
	4.516829125690877	3.516829125690877	4.516829125690877
	4.396036407113596	4.396036407113596	4.396036407113596
	4.2450455088919945	4.2450455088919945	4.2450455088919945
	4.056306886114992	4.056306886114992	4.056306886114992
	3.82038360764374	3.82038360764374	3.82038360764374
	4.775479509554675	4.775479509554675	4.775479509554675
	4.719349386943343	4.719349386943343	4.719349386943343
	4.899186733679179	3.899186733679179	5.899186733679179
	3.6239834170989735	3.6239834170989735	3.6239834170989735
	3.279979271373717	3.279979271373717	3.279979271373717
	2.8499740892171457	2.8499740892171457	2.8499740892171457
	3.562467611521432	3.562467611521432	3.562467611521432
	3.2030845144017897	3.2030845144017897	3.2030845144017897
	3.003855643002237	4.003855643002237	3.003855643002237
	3.754819553752796	3.754819553752796	3.754819553752796
	4.693524442190995	4.693524442190995	4.693524442190995
	5.866905552738744	5.866905552738744	5.866905552738744
	6.083631940923429	6.083631940923429	6.083631940923429
	4.1045399261542865	4.1045399261542865	5.1045399261542865
	3.880674907692858	3.880674907692858	3.880674907692858
	3.6008436346160724	3.6008436346160724	3.6008436346160724
	3.25105454327009	3.25105454327009	3.25105454327009
	2.8138181790876127	2.8138181790876127	2.8138181790876127
	2.267272723859516	2.267272723859516	2.267272723859516
	2.8340909048243947	2.8340909048243947	2.8340909048243947
	3.5426136310304934	2.5426136310304934	2.5426136310304934
	3.1782670387881167	3.1782670387881167	3.1782670387881167
	3.9728337984851456	2.9728337984851456	3.9728337984851456
	2.7160422481064317	3.7160422481064317	3.7160422481064317
	3.3950528101330395	3.3950528101330395	3.3950528101330395
	4.243816012666299	4.243816012666299	4.243816012666299
	4.054770015832874	4.054770015832874	4.054770015832874
	2.818462519791092	2.818462519791092	3.818462519791092
	3.523078149738865	3.523078149738865	3.523078149738865
	2.1538476871735805	2.1538476871735805	3.1538476871735805
	2.692309608966976	2.692309608966976	2.692309608966976
	3.3653870112087194	3.3653870112087194	3.3653870112087194
	4.206733764010899	4.206733764010899	4.206733764010899
	4.0084172050136235	4.0084172050136235	3.0084172050136235
	3.760521506267029	3.760521506267029	3.760521506267029
	3.450651882833786	2.450651882833786	3.450651882833786
	3.0633148535422325	3.0633148535422325	3.0633148535422325
	2.8291435669277907	2.8291435669277907	3.8291435669277907
	3.5364294586597382	3.5364294586597382	3.5364294586597382
	3.1705368233246727	3.1705368233246727	3.1705368233246727
	3.963171029155841	3.963171029155841	3.963171029155841
	3.7039637864448007	3.7039637864448007	3.7039637864448007
	3.379954733056001	2.379954733056001	2.379954733056001
	2.974943416320001	1.9749434163200008	2.974943416320001
	2.468679270400001	2.468679270400001	2.468679270400001
	2.0858490880000007	2.0858490880000007	3.0858490880000007
	1.6073113600000006	1.6073113600000006	2.6073113600000006
	2.009139200000001	2.009139200000001	2.009139200000001
	2.5114240000000008	2.5114240000000008	2.5114240000000008
	1.8892800000000005	1.8892800000000005	1.8892800000000005
	2.3616000000000006	2.3616000000000006	2.3616000000000006
	2.9520000000000004	2.9520000000000004	2.9520000000000004
	2.4400000000000004	2.4400000000000004	2.4400000000000004
	1.8	1.8	1.8
	1.0	1.0	1.0



 optimum path 

2-3.667062555-->2-3.9591065527-->3-4.5295049858-->4-4.0810644254-->4-3.8513305318-->3-3.6699315331-->3-4.1717680205-->4-4.955887532-->3-4.944859415-->2-4.9310742687-->4-2.9122544311-->4-4.6685899196-->4-4.4821717493-->4-4.3527146866-->3-5.2982708724-->2-5.5825602976-->4-7.3878130812-->4-4.0434579394-->4-3.5054030303-->4-4.3755044357-->4-5.0378526263-->4-4.8453240445-->4-6.0904664443-->2-5.1413538192-->3-4.9083653426-->3-4.8854566782-->4-4.6504415228-->4-4.9165402329-->4-4.8956752911-->4-4.8369926423-->4-4.7453010036-->3-4.5025410226-->4-4.2227203479-->4-4.0284004348-->4-3.1023445993-->4-2.6279307491-->4-3.7180503818-->4-3.0537423603-->3-3.2089724379-->2-3.4515194343-->4-4.3645493315-->4-4.2056866644-->4-3.7588854131-->4-3.4486067664-->4-3.085810724-->4-4.0738490703-->4-5.604327511-->4-6.4754089625-->4-6.8442612031-->3-6.0553265039-->4-6.3191581299-->4-9.1389807224-->4-6.423725903-->4-3.0296573788-->4-2.5370717235-->4-4.5168291257-->4-5.8991867337-->3-4.003855643-->4-5.1045399262-->2-3.542613631-->4-3.9728337985-->4-3.7160422481-->4-3.8184625198-->4-3.1538476872-->3-4.008417205-->4-3.4506518828-->4-3.8291435669-->2-3.3799547331-->4-2.9749434163-->4-3.085849088-->4-2.60731136-->

		3.667062555		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		3.9591065527		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		4.5295049858		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		4.0810644254
		0.0		0.0		3.8513305318
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		3.6699315331		0.0
		0.0		0.0		0.0
		0.0		4.1717680205		0.0
		0.0		0.0		0.0
		0.0		0.0		4.955887532
		0.0		4.944859415		0.0
		4.9310742687		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		2.9122544311
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		4.6685899196
		0.0		0.0		0.0
		0.0		0.0		4.4821717493
		0.0		0.0		4.3527146866
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		5.2982708724		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		5.5825602976		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		7.3878130812
		0.0		0.0		0.0
		0.0		0.0		4.0434579394
		0.0		0.0		0.0
		0.0		0.0		3.5054030303
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		4.3755044357
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		5.0378526263
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		4.8453240445
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		6.0904664443
		0.0		0.0		0.0
		5.1413538192		0.0		0.0
		0.0		0.0		0.0
		0.0		4.9083653426		0.0
		0.0		4.8854566782		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		4.6504415228
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		4.9165402329
		0.0		0.0		4.8956752911
		0.0		0.0		0.0
		0.0		0.0		4.8369926423
		0.0		0.0		0.0
		0.0		0.0		4.7453010036
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		4.5025410226		0.0
		0.0		0.0		0.0
		0.0		0.0		4.2227203479
		0.0		0.0		4.0284004348
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		3.1023445993
		0.0		0.0		2.6279307491
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		3.7180503818
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		3.0537423603
		0.0		0.0		0.0
		0.0		3.2089724379		0.0
		0.0		0.0		0.0
		3.4515194343		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		4.3645493315
		0.0		0.0		4.2056866644
		0.0		0.0		0.0
		0.0		0.0		3.7588854131
		0.0		0.0		3.4486067664
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		3.085810724
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		4.0738490703
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		5.604327511
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		6.4754089625
		0.0		0.0		6.8442612031
		0.0		6.0553265039		0.0
		0.0		0.0		6.3191581299
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		9.1389807224
		0.0		0.0		6.423725903
		0.0		0.0		3.0296573788
		0.0		0.0		2.5370717235
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		4.5168291257
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		5.8991867337
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		4.003855643		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		5.1045399262
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		3.542613631		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		3.9728337985
		0.0		0.0		3.7160422481
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		3.8184625198
		0.0		0.0		0.0
		0.0		0.0		3.1538476872
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		4.008417205		0.0
		0.0		0.0		0.0
		0.0		0.0		3.4506518828
		0.0		0.0		0.0
		0.0		0.0		3.8291435669
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		3.3799547331		0.0		0.0
		0.0		0.0		2.9749434163
		0.0		0.0		0.0
		0.0		0.0		3.085849088
		0.0		0.0		2.60731136
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0
		0.0		0.0		0.0


Domain Name: cricket	Summation Value: 33.6552452916
Domain Name: tennis	Summation Value: 54.18726966
Domain Name: football	Summation Value: 224.82759530050004

process completed !

The given document comes under football category
